,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
2643,hs2644,s2644,tv show,basilisk,,,,2017-09-05,2005,tv-ma,1 Season,"action, adventure, anime",twenty ninjas must fight to the death for possession of a scroll.,62,1,season
2644,hs2645,s2645,tv show,black lagoon,,,japan,2017-09-05,2006,tv-ma,2 Seasons,"action, adventure, anime","meek businessman rokuro enters a risky world of gun running, drug smuggling, and kidnapping when his life is hijacked by the merciless crew of the black lagoon - modern pirates revy, dutch, and benny.",38,2,season
2645,hs2646,s2646,tv show,brothers conflict,,,japan,2017-09-05,2013,tv-14,1 Season,"anime, comedy, international","hinata ema is the only daughter of a famous adventurer. when her father decides to remarry, she leaves the newlyweds alone and moves in with her 13 new stepbrothers, who each have a unique personality. is love in the air for hinata, too?",34,1,season
2646,hs2647,s2647,tv show,code: breaker,,,japan,2017-09-05,2012,tv-14,1 Season,"action, adventure, anime","when sakura meets rei at school, she learns he's no simple transfer student - he's also a code: breaker, a government assassin with strange powers. from the director of fullmetal alchemist: brotherhood, a supernatural new series filled with action and comedy.",55,1,season
2647,hs2648,s2648,tv show,corpse princess,,,japan,2017-09-05,2008,tv-ma,2 Seasons,"action, adventure, anime","makina hoshimura is one of the living dead. if she is to ever find peace, she must hunt down and destroy her own kind.",61,2,season
2648,hs2649,s2649,tv show,d-frag!,,,japan,2017-09-05,2014,tv-14,1 Season,"anime, comedy, international","kenji likes to think he's the bad boy of his school. that is, until he meets the four insane girls of a gaming club whose personalities are all super weird (and a tad violent). when kenji's forced to join their group, his life takes a turn for the crazy.",29,1,season
2649,hs2650,s2650,tv show,dragonar academy,,,japan,2017-09-05,2014,tv-ma,1 Season,"action, adventure, anime","ash is a joke to his fellow students at dragonar academy until the day his dragon awakens, and his world changes forever. there's just one problem: his dragon is actually a beautiful girl, and she's determined to be the master – and make ash the slave!",2,1,season
2650,hs2651,s2651,tv show,dragonaut: the resonance,,,japan,2017-09-05,2007,tv-14,1 Season,"anime, international, science fiction","with an asteroid hurtling toward earth, sexy human dragonauts and their curvaceous dragon companions unite to create a formidable fighting force. in the middle of this race against time are jin, a heartbroken flyboy, and toa - a voluptuous mystery woman.",82,1,season
2651,hs2652,s2652,tv show,eden of the east,,,japan,2017-09-05,2009,tv-ma,1 Season,"action, adventure, anime",akira takizawa wakes up outside the white house with a phone that gives him access to ten billion yen and a woman who will grant any request. he doesn't remember he's supposed to save japan. and he doesn't remember that he'll be killed if he fails.,9,1,season
2652,hs2653,s2653,tv show,flcl,,,japan,2017-09-05,2003,tv-14,1 Season,"anime, international","naota's a bit quirky, but he can still pass for normal. haruko's totally quirky and she'll never pass for normal. when she runs over naota with her motorscooter and brains him with a bass guitar, his world doesn't get turned upside down - it gets incredibly weird. there's nothing else in the world like flcl. this one's going to change your life.",32,1,season
2653,hs2654,s2654,tv show,full metal panic!,,,japan,2017-09-05,2002,tv-pg,1 Season,"action, adventure, anime","sousuke sagara, a seventeen year old military specialist working for the secret organization mithril, has been assigned to protect the latest ""whispered"" candidate kaname chidori. to complete this task sousuke will have to deal with enemies from his past as well as the occasional panty thief. unfortunately for sousuke, the toughest part of his mission isn't only protecting miss chidori but also getting used to living an average high school students life, no easy task for someone raised on the battlefield.",31,1,season
2654,hs2655,s2655,tv show,full metal panic! the second raid,,,japan,2017-09-05,2005,tv-ma,1 Season,"action, adventure, anime","it’s tough to keep your grades up without having to take off at a moment’s notice to save the world. but for sousuke sagara, undercover high school student and member of the mercenary group mithril, life in tokyo seemed the same as always. but underneath the promising exterior spin the wheels of a conspiracy that threaten to destroy the peace.",76,1,season
2655,hs2656,s2656,tv show,full metal panic? fumoffu,,,japan,2017-09-05,2003,tv-pg,1 Season,"action, adventure, anime","it's back-to-school mayhem with kaname chidori and her war-freak classmate sousuke sagara as they encounter more misadventures in and out of jindai high school. but when kaname gets into some serious trouble, sousuke takes the guise of bonta-kun - the gun-wielding, butt-kicking mascot. and while he struggles to continue living as a normal teenager, sousuke also has to deal with protecting his superior officer teletha testarossa, who has decided to take a vacation from mithril and spend a couple of weeks as his and kaname's classmate.",63,1,season
2656,hs2657,s2657,tv show,garo the animation,,,japan,2017-09-05,2014,tv-ma,1 Season,"action, adventure, anime","the makai knights protect humanity from demonic entities known as horrors. but the king's advisor seeks to eliminate the knights and banish the heir to the throne. in order to save his people, the prince seeks the aide of the legendary golden knight!",63,1,season
2657,hs2658,s2658,tv show,gun x sword,,,japan,2017-09-05,2005,tv-ma,1 Season,"action, adventure, anime","a claw-fisted maniac is terrorizing the world, and only van, a loner in a jet-black tuxedo, can bring the scoundrel to justice. armed with a shape-shifting sword and a mechanized suit of armor, van hunts the villain who murdered his one true love.",92,1,season
2658,hs2659,s2659,tv show,gungrave,,,japan,2017-09-05,2003,tv-ma,1 Season,"action, adventure, anime","brandon heat returns from the grave to defeat millennion, a mafia organization with hordes of undead enforcers. packing his handguns and a coffin full of heavy weapons, heat won't stop until millennion's leader - his former best friend - is destroyed.",76,1,season
2659,hs2660,s2660,tv show,haganai,,,japan,2017-09-05,2011,tv-ma,2 Seasons,"anime, comedy, drama","kodaka hasegawa has a hard time making friends at st. chronica's academy until he meets fellow loner yozora. together, they form a club that, little by little, attracts the school's misfits. but how long can a band of outsiders manage to get along?",87,2,season
2660,hs2661,s2661,tv show,hellsing,,,japan,2017-09-05,2001,tv-ma,1 Season,"action, adventure, anime","the vampire alucard and his servant seras victoria protect the british empire from ghouls and satanic freaks. together, they haunt the shadows as a sinister force of good - and tonight the streets of england shall flow with the blood of their evil prey.",46,1,season
2661,hs2662,s2662,tv show,hellsing ultimate,,,japan,2017-09-05,2006,tv-ma,1 Season,"action, adventure, anime","the vampire alucard defends the british empire against undead freaks. when he offers policewoman seras victoria a second chance after she's cut down in the line of duty, she's reborn as the monster's blood-sucking servant.",64,1,season
2662,hs2663,s2663,tv show,hetalia: axis powers,,,japan,2017-09-05,2009,tv-ma,2 Seasons,"anime, comedy, international","forget what you learned in history class, and imagine all the nations of the world as guys on an inappropriate reality show. pledge allegiance to your favorite superpower in hetalia axis powers!",89,2,season
2663,hs2664,s2664,tv show,is this a zombie?,,,japan,2017-09-05,2011,tv-ma,2 Seasons,"anime, comedy, horror","ayumu was murdered by a serial killer and resurrected as a zombie by a cute little necromancer. then he got mixed up with a magical girl and a vampire ninja! with a harem like this, ayumu could end up even deader before figuring out who killed him!",6,2,season
2664,hs2665,s2665,tv show,jormungand,,,japan,2017-09-05,2012,tv-ma,2 Seasons,"action, adventure, anime","child soldier jonah is the newest mercenary hired by koko, an international arms dealer. the kid despises those in koko's line of work, but following her into the darkest corners of the black market might be his only shot at avenging his family's death.",80,2,season
